dispatch_id,module_name,vmfb_path,mlir_path,mean_time,mean_unit,mean_time_ns,returncode,log_path,source,op,shape,cycles,cycles_n,cycles_cv_pct,implementation
16,yolov8_nano$dispatch_16_rvv_x60_conv2d_batchnorm2d_silu_s8_N1xIC32xIH20xIW20xOC32xOH20xOW20xKH3xKW3xSH1xSW1xPH1xPW1,,,2.241333,ms,2241333.333333,0,,k1,conv2d_batchnorm2d_silu_s8,N=1;IC=32;IH=20;IW=20;OC=32;OH=20;OW=20;KH=3;KW=3;SH=1;SW=1;PH=1;PW=1,53792,4,0.29,curated[rvv]/rvv_oc_blocked_bn_silu_epilogue
17,yolov8_nano$dispatch_17_rvv_x60_add_s8_n12800,,,0.067792,ms,67791.666667,0,,k1,add_s8,n=12800,1627,4,0.35,curated[rvv]/rvv_frm_rmm
18,yolov8_nano$dispatch_18_rvv_x60_cat4_c1_s8_N1xH20xW20xC_inputs32|32|32|32xC_total128,,,0.069083,ms,69083.333333,0,,k1,cat4_c1_s8,N=1;H=20;W=20;C_inputs=32|32|32|32;C_total=128,1658,4,2.65,curated[rvv]/direct
19,yolov8_nano$dispatch_19_rvv_x60_conv2d_batchnorm2d_silu_s8_N1xIC128xIH20xIW20xOC64xOH20xOW20xKH1xKW1xSH1xSW1xPH0xPW0,,,4.579667,ms,4579666.666667,0,,k1,conv2d_batchnorm2d_silu_s8,N=1;IC=128;IH=20;IW=20;OC=64;OH=20;OW=20;KH=1;KW=1;SH=1;SW=1;PH=0;PW=0,109912,4,0.27,curated[rvv]/rvv_oc_blocked_bn_silu_epilogue
20,yolov8_nano$dispatch_20_rvv_x60_conv2d_batchnorm2d_silu_s8_N1xIC64xIH20xIW20xOC128xOH10xOW10xKH3xKW3xSH2xSW2xPH1xPW1,,,4.945500,ms,4945500.000000,0,,k1,conv2d_batchnorm2d_silu_s8,N=1;IC=64;IH=20;IW=20;OC=128;OH=10;OW=10;KH=3;KW=3;SH=2;SW=2;PH=1;PW=1,118692,4,1.34,curated[rvv]/rvv_oc_blocked_bn_silu_epilogue
21,yolov8_nano$dispatch_21_rvv_x60_conv2d_batchnorm2d_silu_s8_N1xIC128xIH10xIW10xOC128xOH10xOW10xKH1xKW1xSH1xSW1xPH0xPW0,,,2.420333,ms,2420333.333333,0,,k1,conv2d_batchnorm2d_silu_s8,N=1;IC=128;IH=10;IW=10;OC=128;OH=10;OW=10;KH=1;KW=1;SH=1;SW=1;PH=0;PW=0,58088,4,1.72,curated[rvv]/rvv_oc_blocked_bn_silu_epilogue
23,yolov8_nano$dispatch_23_rvv_x60_conv2d_batchnorm2d_silu_s8_N1xIC64xIH10xIW10xOC64xOH10xOW10xKH3xKW3xSH1xSW1xPH1xPW1,,,2.337375,ms,2337375.000000,0,,k1,conv2d_batchnorm2d_silu_s8,N=1;IC=64;IH=10;IW=10;OC=64;OH=10;OW=10;KH=3;KW=3;SH=1;SW=1;PH=1;PW=1,56097,4,0.87,curated[rvv]/rvv_oc_blocked_bn_silu_epilogue
24,yolov8_nano$dispatch_24_rvv_x60_conv2d_batchnorm2d_silu_s8_N1xIC64xIH10xIW10xOC64xOH10xOW10xKH3xKW3xSH1xSW1xPH1xPW1,,,2.345208,ms,2345208.333333,0,,k1,conv2d_batchnorm2d_silu_s8,N=1;IC=64;IH=10;IW=10;OC=64;OH=10;OW=10;KH=3;KW=3;SH=1;SW=1;PH=1;PW=1,56285,4,0.51,curated[rvv]/rvv_oc_blocked_bn_silu_epilogue
25,yolov8_nano$dispatch_25_rvv_x60_add_s8_n6400,,,0.033917,ms,33916.666667,0,,k1,add_s8,n=6400,814,4,0.88,curated[rvv]/rvv_frm_rmm
26,yolov8_nano$dispatch_26_rvv_x60_conv2d_batchnorm2d_silu_s8_N1xIC64xIH10xIW10xOC64xOH10xOW10xKH3xKW3xSH1xSW1xPH1xPW1,,,2.327958,ms,2327958.333333,0,,k1,conv2d_batchnorm2d_silu_s8,N=1;IC=64;IH=10;IW=10;OC=64;OH=10;OW=10;KH=3;KW=3;SH=1;SW=1;PH=1;PW=1,55871,4,0.38,curated[rvv]/rvv_oc_blocked_bn_silu_epilogue
