dispatch_id,module_name,vmfb_path,mlir_path,mean_time,mean_unit,mean_time_ns,returncode,log_path,source,op,shape,cycles,cycles_n,cycles_cv_pct,implementation
12,yolov8_nano$dispatch_12_rvv_x60_conv2d_batchnorm2d_silu_s8_N1xIC32xIH20xIW20xOC32xOH20xOW20xKH3xKW3xSH1xSW1xPH1xPW1,,,44.216792,ms,44216791.666667,0,,k1,conv2d_batchnorm2d_silu_s8,N=1;IC=32;IH=20;IW=20;OC=32;OH=20;OW=20;KH=3;KW=3;SH=1;SW=1;PH=1;PW=1,1061203,4,0.09,reference
13,yolov8_nano$dispatch_13_rvv_x60_conv2d_batchnorm2d_silu_s8_N1xIC32xIH20xIW20xOC32xOH20xOW20xKH3xKW3xSH1xSW1xPH1xPW1,,,44.216958,ms,44216958.333333,0,,k1,conv2d_batchnorm2d_silu_s8,N=1;IC=32;IH=20;IW=20;OC=32;OH=20;OW=20;KH=3;KW=3;SH=1;SW=1;PH=1;PW=1,1061207,4,0.17,reference
14,yolov8_nano$dispatch_14_rvv_x60_add_s8_n12800,,,0.067667,ms,67666.666667,0,,k1,add_s8,n=12800,1624,4,0.37,curated[rvv]/rvv_frm_rmm
15,yolov8_nano$dispatch_15_rvv_x60_conv2d_batchnorm2d_silu_s8_N1xIC32xIH20xIW20xOC32xOH20xOW20xKH3xKW3xSH1xSW1xPH1xPW1,,,44.192500,ms,44192500.000000,0,,k1,conv2d_batchnorm2d_silu_s8,N=1;IC=32;IH=20;IW=20;OC=32;OH=20;OW=20;KH=3;KW=3;SH=1;SW=1;PH=1;PW=1,1060620,4,0.11,reference
16,yolov8_nano$dispatch_16_rvv_x60_conv2d_batchnorm2d_silu_s8_N1xIC32xIH20xIW20xOC32xOH20xOW20xKH3xKW3xSH1xSW1xPH1xPW1,,,44.195917,ms,44195916.666667,0,,k1,conv2d_batchnorm2d_silu_s8,N=1;IC=32;IH=20;IW=20;OC=32;OH=20;OW=20;KH=3;KW=3;SH=1;SW=1;PH=1;PW=1,1060702,4,0.12,reference
17,yolov8_nano$dispatch_17_rvv_x60_add_s8_n12800,,,0.067292,ms,67291.666667,0,,k1,add_s8,n=12800,1615,4,0.15,curated[rvv]/rvv_frm_rmm
18,yolov8_nano$dispatch_18_rvv_x60_cat4_c1_s8_N1xH20xW20xC_inputs32|32|32|32xC_total128,,,0.069042,ms,69041.666667,0,,k1,cat4_c1_s8,N=1;H=20;W=20;C_inputs=32|32|32|32;C_total=128,1657,4,1.97,curated[rvv]/direct
19,yolov8_nano$dispatch_19_rvv_x60_conv2d_batchnorm2d_silu_s8_N1xIC128xIH20xIW20xOC64xOH20xOW20xKH1xKW1xSH1xSW1xPH0xPW0,,,78.028542,ms,78028541.666667,0,,k1,conv2d_batchnorm2d_silu_s8,N=1;IC=128;IH=20;IW=20;OC=64;OH=20;OW=20;KH=1;KW=1;SH=1;SW=1;PH=0;PW=0,1872685,4,0.1,reference
20,yolov8_nano$dispatch_20_rvv_x60_conv2d_batchnorm2d_silu_s8_N1xIC64xIH20xIW20xOC128xOH10xOW10xKH3xKW3xSH2xSW2xPH1xPW1,,,119.904250,ms,119904250.000000,0,,k1,conv2d_batchnorm2d_silu_s8,N=1;IC=64;IH=20;IW=20;OC=128;OH=10;OW=10;KH=3;KW=3;SH=2;SW=2;PH=1;PW=1,2877702,4,1.73,reference
21,yolov8_nano$dispatch_21_rvv_x60_conv2d_batchnorm2d_silu_s8_N1xIC128xIH10xIW10xOC128xOH10xOW10xKH1xKW1xSH1xSW1xPH0xPW0,,,37.609125,ms,37609125.000000,0,,k1,conv2d_batchnorm2d_silu_s8,N=1;IC=128;IH=10;IW=10;OC=128;OH=10;OW=10;KH=1;KW=1;SH=1;SW=1;PH=0;PW=0,902619,4,0.17,reference
23,yolov8_nano$dispatch_23_rvv_x60_conv2d_batchnorm2d_silu_s8_N1xIC64xIH10xIW10xOC64xOH10xOW10xKH3xKW3xSH1xSW1xPH1xPW1,,,59.465667,ms,59465666.666667,0,,k1,conv2d_batchnorm2d_silu_s8,N=1;IC=64;IH=10;IW=10;OC=64;OH=10;OW=10;KH=3;KW=3;SH=1;SW=1;PH=1;PW=1,1427176,4,0.12,reference
24,yolov8_nano$dispatch_24_rvv_x60_conv2d_batchnorm2d_silu_s8_N1xIC64xIH10xIW10xOC64xOH10xOW10xKH3xKW3xSH1xSW1xPH1xPW1,,,60.083417,ms,60083416.666667,0,,k1,conv2d_batchnorm2d_silu_s8,N=1;IC=64;IH=10;IW=10;OC=64;OH=10;OW=10;KH=3;KW=3;SH=1;SW=1;PH=1;PW=1,1442002,4,0.45,reference
25,yolov8_nano$dispatch_25_rvv_x60_add_s8_n6400,,,0.033833,ms,33833.333333,0,,k1,add_s8,n=6400,812,4,0.52,curated[rvv]/rvv_frm_rmm
26,yolov8_nano$dispatch_26_rvv_x60_conv2d_batchnorm2d_silu_s8_N1xIC64xIH10xIW10xOC64xOH10xOW10xKH3xKW3xSH1xSW1xPH1xPW1,,,64.404042,ms,64404041.666667,0,,k1,conv2d_batchnorm2d_silu_s8,N=1;IC=64;IH=10;IW=10;OC=64;OH=10;OW=10;KH=3;KW=3;SH=1;SW=1;PH=1;PW=1,1545697,4,0.31,reference
